OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,Latitude,Longitude
68268,SPEED SMART,"I-10, EXIT 114",Buckeye,AZ,930,3.37233333,33.2903835,-112.6136238
68270,MPC #2,US-67 & CR-A,Fredericktown,MO,574,2.99066666,37.5597754,-90.294007
68271,PHOENIX #308,ST 210,Rocky Point                             ,NC,245,3.619,34.43221,-77.8871663
68273,CHISUM TRAVEL CENTER,US-70/US-54,Tularosa,NM,640,2.999,33.0796383,-106.0120157
68274,CEFCO #6,SR-6 & SR-7,Marlin,TX,765,2.999,31.308005,-96.8908895
68277,WHITE OAK STATION #15,US-65,Harrison,AR,735,3.599,36.2320044,-93.0932922
68279,MACS MARKET #101,ST 22A,Fair Haven                              ,VT,12,3.599,43.6051448,-73.2773746
68282,SUNSTOP #612,US-84,Andalusia,AL,720,3.48566666,31.3125065,-86.4902186
68292,GAS N GO,US-280/US-19,Americus,GA,10,3.299,32.0714263,-84.2240883
68303,KWIK TRIP #351,SR-13 & SR-64,Medford,WI,295,3.40066666,45.1391437,-90.3460806
68306,BIG D #018,SR-387 & SR-59,Gillette,WY,790,3.459,44.290635,-105.501876
68314,Refuel #313,US-183 & SR-29,Liberty Hill                            ,TX,595,2.909,30.6649119,-97.9225161
68319,HOLIDAY STATIONSTORE #2746484,US-61 & US-10,Hastings,MN,448,3.569,44.7426933,-92.8518697
68337,SPEEDWAY #1426,US-30 & SR-51,Merrillville,IN,290,3.88566666,41.4828144,-87.3328139
68350,JOAQUIN QUICK STOP,US-84,Joaquin,TX,618,3.43233333,31.9673641,-94.0615925
68354,LEERJAK TRAVEL CENTER,US-60,Ellsinore,MO,275,3.409,36.9257547,-90.7513747
68361,DUCK THRU FOOD STORE #34,US-158 & US-17,Elizabeth City                          ,NC,130,3.499,36.3010192,-76.2203699
68362,RUTTERS #5,US-30 & SR-997,Fayetteville,PA,70,3.859,39.913338,-77.5626132
68372,SPEEDWAY #8062,SR-26/CR-00,Kokomo,IN,375,3.799,40.417875,-86.1948323
68381,Fast Stop Travel Centers #2241,US-26 S & SR-39,Blackfoot,ID,825,3.999,43.190039,-112.348357
68382,QUIKTRIP #766,US-29 & SR-316,Dacula,GA,18,3.32066666,33.9887165,-83.8979573
68383,AYERCO 32,US-61 & SR-P,Canton,MO,494,3.01566666,40.132926,-91.5205242
68386,KWIK TRIP #884,US-45 & SR-22,Clintonville,WI,582,3.559,44.6205348,-88.7623227
68406,TOOT N TOTUM #114,US-385/US-54,Dalhart,TX,585,3.199,36.0548725,-102.506549
68411,PAWNEE TRAVEL PLAZA,US-412 & SR-18,Pawnee                                  ,OK,560,3.044,36.3151645,-96.7200995
68416,STRIPES 7FLEET #42515,US-87 N,Lamesa,TX,710,3.099,32.7311355,-101.9485484
68420,SHELBINA Phillips 66,US-36 & SR-15,Shelbina,MO,494,3.099,39.6939275,-92.0429502
68421,STRIPES,US-77,Refugio,TX,625,3.074,28.1692355,-97.3932887
68432,PAPA ROCK,US-79/SR-76,Clarksville,TN,460,3.199,36.5266902,-87.3495911
68441,QUIKTRIP #1106,US-76,Anderson,SC,30,2.959,34.5197636,-82.6599927
68444,Sunoco,US-30,Roebling,NJ,160,3.159,40.1159169,-74.7863614
68446,J J OIL #07,US-160,Ulysses,KS,525,3.399,37.5765185,-101.3694941
68447,JUMPIN JACKS 419,SR-161,Rockport                                ,IN,487,3.999,37.8914876,-87.0548318
68451,CASEYS #3439,US-63,Lime Springs,IA,433,3.56566666,43.448494,-92.2804954
68453,Marathon,US-82/US-27,Cuthbert,GA,10,3.699,31.7717499,-84.7948606
68458,SPEEDWAY #6278,"I-96, EXIT 16",Coopersville,MI,456,3.599,43.052965,-85.9121672
68462,CHEVRON,SR-24 & SR-660,Houma                                   ,LA,623,3.099,29.5957696,-90.7195348
68463,SPANISH LAKE TRUCK AND CASINO PLAZA,SR-182,New Iberia,LA,730,3.329,30.0096303,-91.8114887
68466,KWIK TRIP #462,SR-11 & SR-83,Burlington,WI,444,3.274,42.6801053,-88.276413
68471,B LINE SHELL,SR-710,Jupiter                                 ,FL,140,3.95733333,26.9338828,-80.106293
68499,DUBOIS TRAVEL STOP,I-15 & MAIN,Dubois                                  ,ID,825,4.299,44.1763122,-112.2350134
68518,CHEVRON,SR-243,Gordon                                  ,GA,85,3.359,34.3995295,-84.9346577
68524,Coastal Fuel,US-421,Wilmington                              ,NC,245,3.399,34.1910944,-77.9340575
68533,MACH ONE FOOD SHOP #17,US-45/US-50,Flora,IL,510,3.899,38.6732994,-88.4516408
68534,BG FOOD MART,US-31,Bowling Green,KY,460,3.05733333,36.9929203,-86.4428677
68535,CASEYS #3295,SR-35 & SR-27,Prairie Du Chien,WI,420,3.499,43.05194,-91.1409933
68541,DUCK THRU #3,SR-11 & SR-561,Ahoskie,NC,130,3.56233333,36.2855245,-76.9857687
68542,EXCELL FUELS,SR-5,Buffalo,NY,38,3.999,42.8864163,-78.8781493
68556,MONICARLO FUEL STOP,US-61 & SR-54,Garyville                               ,LA,623,3.199,30.0701655,-90.6301548
68572,FOOD N FUN #17,US-90 & SR-83 & CR-605,New Iberia                              ,LA,730,3.067,30.0035365,-91.8187285
68574,SPRING STREET SERVICE STATION,US-1/US-9,Elizabeth                               ,NJ,115,3.099,40.6861013,-74.1925155
68588,SHELL,"US-202, EXIT 16",Orange,MA,175,3.649,42.5487076,-72.2984176
68594,CIRCLE K #2723796,SR-S-8-33 & SR-S-8-119,Charleston,SC,42,3.199,32.7884363,-79.9399309
68596,FLASH MARKET SHELL,US-63,Koshkonong,MO,418,3.499,36.5985392,-91.6438933
68598,7-ELEVEN #41032,US-84 & US-259,Mount Enterprise,TX,618,3.349,31.9179473,-94.6810439
68606,SAMS MART #95,SR-49,Harrisburg                              ,NC,46,3.799,35.3154312,-80.6526296
68613,SHEETZ #236,SR-441 & SR-772,Marietta,PA,70,3.389,40.0570441,-76.5521344
68618,MINER TOWNE MART,206 R-11,Shullsburg,WI,335,3.399,42.5739654,-90.2376483
68644,SUPERPUMPER #32,US-2,Minot,ND,452,3.599,48.2165552,-101.3319942
68650,MARATHON,"I-75, EXIT 8",Cincinnati                              ,OH,300,3.899,39.1481845,-84.5396241
68656,TA Express Williston,US-2 & US-85,Williston                               ,ND,807,3.44733333,48.1465457,-103.621814
68671,CASEYS #2969,US-81 & RD F,Fairmont,NE,350,3.28233333,40.6361358,-97.585282
68674,TEXACO,US-290 & SR-696,Elgin                                   ,TX,595,3.099,30.3495084,-97.371118
68690,MARATHON,US-30 & SR-30,Mansfield,OH,315,3.499,40.75839,-82.5154471
68692,DANDY MINI MART #57,SR-14,Horseheads,NY,190,3.899,42.1669832,-76.8202973
68693,SUPER STOPS,SR-70 & SR-308,Belle Rose,LA,623,3.499,30.0385706,-91.0546176
68696,STRIPES #40800,FM-351 & US-181,Beeville,TX,625,3.01566666,28.4008319,-97.7483312
68699,ORGANIC CONNECTION MOBIL,SR-997,Homestead,FL,95,3.344,25.477435,-80.4774341
68701,SPEEDWAY #1421,US-45 & CR-74,Frankfort,IL,293,3.399,41.4979467,-87.8495946
68722,Pilot #140,US-40/US-191,Roosevelt,UT,835,3.759,40.2933183,-109.9904114
68740,Certified Oil #400352,US-20 & SR-510 & SR-101,Clyde,OH,550,3.379,41.3040468,-82.9750686
68741,COUNTY LINE TRUCK STOP,SR-22,Dickinson,ND,273,3.53233333,46.8933545,-102.8036265
68742,ARTESIA #401,SR-82 & SR-285,Artesia,NM,593,3.439,32.8423345,-104.4032963
68798,PILOT DEALER #1179,SR-189,Nogales,AZ,980,4.249,31.3485408,-110.9320947
68801,7-ELEVEN #40574,US-281,Blanco,TX,740,3.399,30.2853637,-98.4078022
68806,SHELL,US-90,Westwego                                ,LA,725,3.06566666,29.920369,-90.1429741
68808,SPEEDWAY #4574,US-701,Loris,SC,245,3.269,34.0516797,-78.891923
68821,Joe's Kwik Mart #473,CR-139,Lancaster,NY,38,3.799,42.91058,-78.6097502
68823,FRIENDS FOOD MART,SR-13,Mansfield                               ,OH,249,4.199,40.6998275,-82.5096348
68824,EXPRESSWAY,SR-60 & CR-9,Heron Lake,MN,425,3.299,43.7949593,-95.3202763
68826,HIGHWAY SERVICE,US-44,Seekonk                                 ,MA,175,3.319,41.8319754,-71.3032516
68828,CIRCLE K #2721540,US-78 & SR-15,New Albany,MS,435,3.759,34.4942683,-89.0078418
68831,KWIK TRIP #896,SR-65 & CR-J,Minneapolis,MN,451,3.599,44.9772995,-93.2654692
68836,Corner Market #160,US-60,Pampa,TX,585,3.399,35.5257628,-100.9769955
68850,SPRINT MART #67,US-84/US-425,Vidalia,LA,730,3.08233333,31.5621133,-91.4231794
68869,PUMP & PANTRY #4,SR-2 & SR-11,Cairo,NE,330,3.32733333,41.0009594,-98.6074087
68882,CAPITAL FUELS MYTON,US-40/191,Myton,UT,835,3.50233333,40.2056317,-110.0675375
68883,CBH TRAVEL CENTER,US-85,Belle Fourche                           ,SD,506,3.299,44.6249562,-103.8601724
68886,BEBO'S,SR-38,Kentwood                                ,LA,600,3.01566666,30.9367128,-90.5219841
68892,OLIVE EXXON,US-31,Holland,MI,371,3.799,42.7559986,-86.1123559
68899,XTRAMART,SR-9,Westborough,MA,175,3.649,42.2694308,-71.6129907
68901,SPEEDWAY #1224,"SR-741 & I-71, EXIT 25",Mason,OH,300,3.159,39.3502981,-84.2666612
68902,CASEYS #3062,SR-281 & SR-160,Medicine Lodge,KS,357,3.114,37.2811339,-98.580361
68903,BIG D KWIK SHOP,SR-59,Gillette,WY,836,3.379,44.2982234,-105.5087294
68915,PUMP & PANTRY #53,US-20,Jackson,NE,527,3.41233333,42.4480811,-96.5785762
68923,STRIPES 7FLEET #42509,US-67 & SR-137,Big Lake,TX,612,3.599,31.1954739,-101.4592746
68927,MARATHON,US-19 & SR-80,Rosedale                                ,VA,185,3.749,36.9592782,-81.9312351
68930,PILOT #4569,"I-95, EXIT 5",Hardeeville,SC,195,3.37566666,32.3365078,-81.0502329
68933,RUTTERS #23,US-30 & SR-462,Mountville,PA,70,3.979,40.0392642,-76.4307964
68935,JACKSONS FOOD STORES #144,I-84 & SR-55,Nampa                                   ,ID,785,3.899,43.5780381,-116.5616885
68937,LANTZ CORNERS MINI MART #255,US-6 & US-219,Kane                                    ,PA,240,3.71566666,41.6628394,-78.8111427
68949,JOES KWIK MARTS #475,US-15 & SR-20,Orange,VA,180,3.33233333,38.2490349,-78.013983
68950,KWIK TRIP #608,US-52 & SR-30,Chatfield,MN,515,3.48233333,43.8446296,-92.1880907
68951,KWIK TRIP #313,US-10 & SR-73,Neillsville,WI,395,3.339,44.5604073,-90.5962609
68974,STRIPES #40801,US-181 & SR-123 & CR-347,Karnes City,TX,625,3.174,28.8849772,-97.9008356
68977,MAVERIK COUNTRY STORE #444,US-491 & US-666,Monticello,UT,835,3.489,37.8750565,-109.3403148
68981,PETRO-CARD 24 #910450,US-63 & US-36,Macon                                   ,MO,494,3.239,39.8416253,-92.5675118
68982,SHELL,US-23,Grand Blanc                             ,MI,342,3.799,42.9275277,-83.6299518
68987,STRIPES #40535,I-35,Cotulla,TX,625,3.339,28.4456452,-99.2467234
68988,7-ELEVEN #40547,US-281 & SR-29,Burnet,TX,740,2.95733333,30.7763939,-98.1700016
68989,QUARLES #4907,SR-166,Norfolk,VA,130,3.809,36.8500567,-76.2662416
68992,SHORT STOP #24,US-24,Saint Marys,KS,553,2.96733333,39.1938759,-96.0704964
68993,SHORT STOP #22,SR-15,Clay Center,KS,316,2.97233333,39.376941,-97.124743
68994,SHORT STOP #25,US-36 & SR-15,Washington,KS,316,2.90233333,39.7887478,-97.0917391
69002,KWIK TRIP #863,US-10,Stevens Point,WI,395,3.584,44.5215311,-89.5904432
69007,SPEEDWAY #7136,US-41 & US-70,Nashville,TN,460,3.24233333,36.1622767,-86.7742984
69008,SPEEDWAY #7137,SR-42 & SR-111,Cookeville,TN,460,3.07733333,36.1623886,-85.4997057
69009,PILOT #1140,US-287,Rhome,TX,630,3.17566666,33.0449362,-97.4645115
69013,SPEEDWAY #7124,US-231/SR-10,Lebanon,TN,460,3.024,36.1969271,-86.2926872
69017,SHELL,US-71 & SR-511,Bossier City,LA,745,2.999,32.515887,-93.7336536
69021,SWEET CRUDE TRAVEL CENTER,HWY 85 & SR 200,Grassy Butte,ND,273,3.64066666,47.3952923,-103.2490767
69036,REFUEL #1038,US-15 & SR-151,Hartsville,SC,46,3.36566666,34.3740431,-80.0734005
69037,CIRCLE K #2723192,US-64 & US-421,Siler City,NC,177,2.949,35.7234734,-79.4622431
69041,SPEEDWAY #7960,US-258/US-13,Farmville,NC,205,2.899,35.5873905,-77.5920057
69042,Joes Kwik Mart #7012,US-17/701,Georgetown,SC,205,2.999,33.370082,-79.27812
69048,QUICK FUEL #2104,"I-74, EXIT 11",Indianapolis,IN,375,3.66233333,39.7192759,-86.0504806
69052,PILOT DEALER #1193,US-93,Wikieup,AZ,930,3.839,34.6822091,-113.5969538
69053,PILOT #1192,US-60,Wittmann,AZ,930,4.899,33.7713306,-112.5204644
69055,PILOT DEALER #1058,US-301 & SR-200,Waldo,FL,140,3.799,29.7896882,-82.1673248
69057,MACH ONE FOOD SHOP #18,US-45/SR-15,Fairfield,IL,340,3.759,38.379453,-88.3952354
69058,FOOD N FUEL,SR-53,Joliet,IL,365,3.599,41.5481365,-88.2015076
69061,SPINX #125 (DISCOUNT AVAILABLE),US-25 & SR-331,Piedmont,SC,30,3.06566666,34.7023389,-82.4645714
69064,DUCK THRU #7,US-258,Rich Square                             ,NC,130,3.699,36.2731172,-77.284912
69069,SPINX #179 (DISCOUNT AVAILABLE),SR-291,Greenville                              ,SC,210,3.799,34.83721,-82.4026829
69076,A PLUS MINI MARKET,"I-95, MM 82",Aberdeen,MD,22,3.83233333,39.5266156,-76.1912881
69079,Circle K #2746432,SR-2,Stanley,ND,452,3.549,48.317241,-102.390452
69084,TIGER MART #79,SR-287 & FM-664,Waxahachie,TX,630,2.849,32.3944908,-96.8439365
69088,SPEEDWAY #3478,US-9 & SR-184,Perth Amboy,NJ,115,3.419,40.5133218,-74.2724241
69091,SPEEDWAY #6670,US-36/SR-67,Indianapolis,IN,375,3.229,39.8600756,-85.9767046
69096,SPEEDWAY #2907,US-62 & SR-18,Hermitage,PA,165,3.93733333,41.2333897,-80.44868
69098,CIRCLE K #2741318,SR-285 & CR-160,Dripping Springs                        ,TX,595,3.049,30.1902067,-98.0866781
